timestamp,current_grade,target_grade,machine_speed,steam_pressure,dryer_temperature,moisture,basis_weight,caliper,pulp_consistency,stock_flow,refining_energy,headbox_pressure,reel_tension,ambient_temperature,humidity,transition_time,quality_score,off_spec_probability,stabilization_time
2024-01-08 22:40:00+00:00,Board,Coated,687.6088,7.8842,130.0667,3.9306,158.7229,201.2195,3.1596,5035.8282,181.5218,3.6435,4.8234,21.3278,65.6714,66.3143,59.4069,0.7567,74.558
2024-01-08 22:45:00+00:00,Kraft,Coated,608.9221,6.7942,123.9137,3.1261,114.9692,139.7254,2.7943,4430.044,176.4704,3.2476,3.3001,24.046,55.1825,33.6137,71.2019,0.4458,32.9056
2024-01-08 22:50:00+00:00,Board,Newsprint,364.4692,7.3472,126.797,7.2239,177.7653,252.777,3.287,5159.7445,211.6953,2.6768,5.4901,21.0885,62.6731,102.9927,37.1991,0.99,138.1217
2024-01-08 22:55:00+00:00,Coated,Newsprint,947.9099,7.3532,139.5552,6.0592,67.4343,76.6233,2.5803,3894.7915,175.6495,3.7242,3.3052,27.5735,70.4735,39.9898,81.9203,0.3229,36.6857
2024-01-08 23:00:00+00:00,Kraft,Newsprint,851.6106,7.7352,139.4486,5.3491,99.1895,146.4793,3.3706,4074.1214,156.1724,3.6482,4.7635,30.3334,45.232,63.5769,47.9489,0.9396,78.3827
2024-01-08 23:05:00+00:00,Coated,Kraft,676.1608,7.9542,131.9907,6.7382,122.0172,159.4977,3.0675,4467.3878,162.6334,3.3886,4.5279,33.725,74.643,31.6906,91.0209,0.1508,21.8233
2024-01-08 23:10:00+00:00,Kraft,Newsprint,562.9717,6.7801,126.1833,6.8077,121.3152,151.1985,2.9446,4147.2672,201.3105,3.0996,4.4788,27.6327,73.1126,65.0833,41.0978,0.9624,91.2077
2024-01-08 23:15:00+00:00,Coated,Kraft,612.5966,7.4886,131.548,5.7955,116.4328,137.1008,3.2712,4320.7901,128.1582,3.1576,4.1162,30.6148,77.8678,33.0494,92.4329,0.1236,24.9371
2024-01-08 23:20:00+00:00,CopyPaper,Newsprint,956.7957,6.8764,128.9028,8.1341,52.754,76.3827,2.7612,3672.7564,148.6644,3.9224,3.3856,29.3228,75.3383,33.8199,84.827,0.225,24.3834
2024-01-08 23:25:00+00:00,Board,Coated,557.0032,8.4386,126.7704,3.6173,187.7598,260.7534,3.2958,5452.6442,216.0283,2.9547,5.3299,18.3833,80.1024,82.6713,43.7488,0.9602,110.5825
2024-01-08 23:30:00+00:00,Kraft,Coated,693.0058,7.4664,136.9824,3.0662,113.1032,144.1247,2.93,4162.3301,152.1235,3.402,3.8656,18.2419,81.7697,38.4913,75.1499,0.4125,33.5451
2024-01-08 23:35:00+00:00,Board,Coated,616.6642,8.1786,124.4344,2.5,130.7634,169.2382,3.2135,4408.4005,182.1519,3.1067,4.3932,20.4711,62.7268,66.6916,52.9378,0.8777,85.5009
2024-01-08 23:40:00+00:00,Newsprint,CopyPaper,802.7872,6.7938,129.2488,5.8318,62.9241,88.9417,2.7861,3315.4721,141.7119,3.8063,2.9323,23.7792,82.4873,39.9657,83.5583,0.2924,30.1445
2024-01-08 23:45:00+00:00,Board,CopyPaper,536.8855,7.463,129.8741,3.7815,160.1275,207.1925,3.3307,4942.3378,176.4596,2.8919,5.2479,20.1258,80.1111,70.5432,45.2582,0.9511,98.204
2024-01-08 23:50:00+00:00,Board,Coated,704.4184,8.3263,127.2706,4.877,118.9984,110.5602,3.1969,4484.705,188.7607,3.3295,3.6352,23.4829,93.9594,61.014,73.7072,0.4432,58.9351
2024-01-08 23:55:00+00:00,Board,Kraft,479.2857,7.06,113.6434,6.7808,155.9217,215.5491,4.0913,4854.2489,203.9708,2.7495,4.8722,31.8126,54.9336,47.5418,76.7491,0.4166,45.8579
2024-01-09 00:00:00+00:00,Kraft,Board,535.4859,7.6943,132.1464,7.2712,144.5639,205.9463,3.3275,4637.2912,204.5261,3.1074,5.1965,27.9849,77.9482,42.9649,73.2441,0.4193,34.426
2024-01-09 00:05:00+00:00,Kraft,Newsprint,872.9924,6.7646,136.2288,6.5088,67.0313,117.6689,3.5037,3654.8119,148.7006,3.7948,3.6311,32.5075,68.8992,54.3576,68.6587,0.5545,54.3409
2024-01-09 00:10:00+00:00,Board,Coated,531.9167,7.7933,123.6439,2.5,164.8109,209.5182,3.5993,5128.7979,195.2631,2.6133,4.998,12.0,86.7683,69.1624,45.118,0.9574,93.0898
2024-01-09 00:15:00+00:00,Newsprint,Coated,831.8844,7.4811,130.3449,4.861,82.03,91.2609,2.9231,3930.4051,175.1699,3.5392,3.3052,18.4043,83.801,43.6944,88.5885,0.1958,40.6947
2024-01-09 00:20:00+00:00,Kraft,CopyPaper,726.8114,8.334,138.0701,2.6441,116.4545,158.4692,3.0584,4376.2007,159.7539,3.0236,4.6953,35.0272,61.4637,43.748,61.3803,0.7359,52.4267
2024-01-09 00:25:00+00:00,Board,Coated,545.9504,7.8661,127.2354,4.3932,143.9626,175.6363,3.8763,4550.0801,181.1764,2.8205,3.8016,35.0754,57.501,63.9414,55.742,0.7591,73.354
2024-01-09 00:30:00+00:00,Newsprint,CopyPaper,953.3398,7.9223,145.0,3.2611,60.1654,91.8832,2.5854,3850.5925,132.2713,3.7453,3.6568,27.7439,80.7187,39.0209,69.9407,0.5074,39.8159
2024-01-09 00:35:00+00:00,Board,Kraft,576.4425,7.8944,131.227,5.4167,129.9545,177.1336,2.9883,4425.6334,188.2493,2.9298,4.5453,27.1344,61.561,35.9629,86.7022,0.2156,29.9652
2024-01-09 00:40:00+00:00,Kraft,CopyPaper,731.7255,7.3019,135.6691,4.3967,93.8978,128.0447,3.0999,4233.5086,156.01,3.5791,4.4292,28.9954,75.0954,38.1552,84.7746,0.2524,29.2214
2024-01-09 00:45:00+00:00,Kraft,Board,593.1056,6.4479,128.7215,7.1873,120.0857,171.4056,3.0207,4224.6261,177.7782,3.0956,4.3515,20.2311,65.7295,57.4321,69.1847,0.5581,58.1764
2024-01-09 00:50:00+00:00,Kraft,Newsprint,1027.9267,8.0489,141.7144,4.7038,62.8231,75.831,2.362,3614.3815,135.7926,4.3248,3.5181,34.0327,58.1842,55.4328,62.1753,0.6636,60.938
2024-01-09 00:55:00+00:00,Coated,CopyPaper,746.8778,7.2985,129.2935,5.0536,82.4807,100.037,2.839,3565.3562,125.6856,3.5641,2.3484,28.2233,68.2221,20.5632,93.8675,0.0854,10.752
2024-01-09 01:00:00+00:00,Board,Newsprint,908.6841,7.1263,129.1377,6.481,73.2726,137.0725,2.9282,3831.9945,128.3424,4.3131,3.1977,21.7794,69.8777,84.0306,53.0412,0.8655,103.839
2024-01-09 01:05:00+00:00,Kraft,Coated,750.8958,7.448,127.6508,4.2422,106.3862,121.3314,2.9562,4288.9462,143.283,3.558,3.7527,26.9479,70.2021,28.6419,85.8765,0.2016,21.608
2024-01-09 01:10:00+00:00,Coated,Board,610.5637,6.9487,129.0684,7.2796,168.832,214.2807,3.4871,5097.7185,182.0645,3.2265,4.1607,34.8047,64.0489,61.8409,78.375,0.3476,48.5694
2024-01-09 01:15:00+00:00,Board,Newsprint,1200.0,9.1881,142.8326,5.5514,69.5181,103.7058,2.4111,4117.7295,176.6104,4.4733,4.4415,24.9411,62.4985,89.1108,48.7218,0.9081,113.2613
2024-01-09 01:20:00+00:00,Board,Kraft,535.5335,7.7818,125.0499,5.3625,157.1779,209.564,3.3538,4972.2335,172.2409,2.8885,4.8072,25.4755,78.5602,43.5621,81.6496,0.3245,40.8255
2024-01-09 01:25:00+00:00,CopyPaper,Newsprint,993.6715,7.583,131.3686,6.5438,64.7217,77.6079,2.7417,4007.4934,151.5351,3.7976,3.4402,30.7498,50.0736,35.863,87.4176,0.204,27.4274
2024-01-09 01:30:00+00:00,Coated,CopyPaper,868.104,7.4433,131.0063,3.8259,82.6633,101.563,3.4477,4075.2752,173.5418,4.004,3.5423,42.0,51.0491,32.3826,86.8649,0.2202,23.6808
2024-01-09 01:35:00+00:00,Board,Newsprint,717.1642,7.7565,126.6961,7.8637,144.3124,199.2957,3.0523,4715.0998,221.4392,3.1196,4.1337,12.0,85.3875,93.5089,42.6393,0.99,130.6129
2024-01-09 01:40:00+00:00,Newsprint,CopyPaper,933.4289,8.1176,131.0347,5.0028,81.7224,105.7136,2.6513,4050.5931,141.6295,3.8573,4.0577,24.4445,69.6303,35.1891,92.1272,0.1414,26.2011
2024-01-09 01:45:00+00:00,Kraft,Board,525.0116,7.499,129.4513,6.0556,166.3596,239.0798,2.9768,5115.6744,205.2608,2.8767,4.9756,36.7007,59.5462,49.923,86.8466,0.2439,37.4627
2024-01-09 01:50:00+00:00,CopyPaper,Coated,714.3388,6.6251,128.7421,4.2224,90.639,94.8111,2.7363,3601.648,150.2231,3.4116,3.3811,24.3849,68.8029,35.7506,93.5927,0.0995,23.222
2024-01-09 01:55:00+00:00,Board,Coated,387.2763,7.2662,125.8989,3.4452,170.0488,237.6343,3.4358,5160.1109,203.8091,2.3615,5.3793,35.8106,56.2176,70.2132,43.1072,0.9469,93.8963
2024-01-09 02:00:00+00:00,Kraft,Coated,627.9524,7.4529,122.9784,3.0584,107.5468,109.8168,3.0116,4059.2523,168.3586,2.8774,3.7958,37.473,60.8888,35.4998,80.8444,0.3752,28.9203
2024-01-09 02:05:00+00:00,Kraft,Board,495.9235,7.72,127.4027,7.4043,132.2551,168.4776,3.3638,4439.908,186.74,3.0357,4.8831,25.8603,72.7612,46.5809,81.9115,0.3655,41.9492
2024-01-09 02:10:00+00:00,Newsprint,CopyPaper,953.3829,7.2896,142.5015,2.9583,67.0636,97.1404,2.6464,3845.9045,156.9176,3.945,3.3023,38.3525,56.4548,43.4082,70.9053,0.5004,41.4185
2024-01-09 02:15:00+00:00,Board,Newsprint,862.965,8.5443,139.3151,6.3905,136.0251,214.2772,3.0445,5089.9973,211.9547,3.452,5.8262,28.1864,74.1494,96.4957,38.608,0.99,131.5854
2024-01-09 02:20:00+00:00,Board,Kraft,513.2841,7.5745,127.729,4.8818,152.5821,196.8948,3.4809,4877.3758,191.9329,3.0938,5.1682,31.7345,60.687,52.381,74.1187,0.4167,49.9082
2024-01-09 02:25:00+00:00,Newsprint,Board,467.3597,7.9225,130.4419,4.313,171.8216,233.0787,3.4798,5198.1255,201.3981,2.8457,5.1051,22.5355,52.9476,90.7514,58.2799,0.7767,107.1226
2024-01-09 02:30:00+00:00,CopyPaper,Kraft,716.2178,7.4177,126.1473,6.928,122.7044,157.5935,3.2386,4320.8305,176.3135,3.4466,4.7074,15.4399,75.668,43.7452,90.285,0.1935,35.7707
2024-01-09 02:35:00+00:00,CopyPaper,Kraft,717.3739,7.0312,123.558,5.5765,104.7512,131.6047,3.3188,4399.0068,168.9941,3.5052,4.0702,28.8046,62.1848,35.5516,80.6656,0.3265,28.0723
2024-01-09 02:40:00+00:00,Kraft,CopyPaper,733.4757,7.0246,137.8053,3.4061,107.2846,140.6549,2.9198,4200.7418,172.6389,3.523,3.7236,21.7303,71.6285,44.8541,77.2102,0.4602,44.0293
2024-01-09 02:45:00+00:00,Coated,CopyPaper,770.2179,7.6159,130.4264,4.2741,85.5857,99.9814,2.6798,3845.2487,165.6108,3.5998,3.6979,25.2451,50.8084,23.3389,90.2305,0.1199,19.0068
2024-01-09 02:50:00+00:00,Board,Coated,619.3759,7.9802,137.2122,2.9028,169.4792,187.6379,3.6515,5252.2848,202.9823,3.1983,4.7831,26.5964,71.7259,70.3082,46.8071,0.9276,96.0618
2024-01-09 02:55:00+00:00,Kraft,Board,637.0674,7.8705,128.5762,5.4827,146.4291,194.3505,3.1323,4551.5978,163.4773,3.4236,4.4653,35.3706,57.4328,49.7061,69.4899,0.5168,48.5375
2024-01-09 03:00:00+00:00,CopyPaper,Board,645.4259,7.8579,126.1276,6.6862,138.0738,184.3553,3.1007,4707.3918,204.1375,3.4702,4.2752,38.3489,55.6862,64.2108,68.3758,0.5886,65.507
2024-01-09 03:05:00+00:00,Kraft,CopyPaper,597.1254,7.2078,131.863,3.97,120.5303,143.843,3.3788,4274.4978,178.3741,2.9962,3.6546,39.8641,55.5741,41.1963,76.5594,0.4702,33.2452
2024-01-09 03:10:00+00:00,CopyPaper,Kraft,642.6105,6.7519,128.0189,6.3722,110.9651,147.6004,2.7306,4351.6229,153.0011,3.3966,4.5384,28.8307,67.8716,33.7347,95.3126,0.1143,21.5162
2024-01-09 03:15:00+00:00,Coated,Board,639.7396,7.5021,119.4196,7.2656,140.9925,166.5899,2.8927,4758.6436,201.0818,3.0051,4.5072,24.0053,83.4073,62.2281,67.6083,0.6403,66.7679
2024-01-09 03:20:00+00:00,Board,Newsprint,720.7433,7.3894,129.3669,5.7752,169.0329,238.6964,3.5178,5480.9289,206.0206,3.2123,6.2555,14.6472,76.377,95.0632,32.8999,0.99,125.6747
2024-01-09 03:25:00+00:00,Kraft,CopyPaper,661.1477,8.2295,141.0563,3.2259,115.1298,165.0594,3.1668,4272.6582,156.2835,3.427,4.7732,23.9393,68.2645,39.128,60.6071,0.7377,41.8135
2024-01-09 03:30:00+00:00,CopyPaper,Kraft,559.9244,7.1002,127.7091,5.5554,112.8857,160.6991,3.248,4282.0956,179.6613,3.1346,4.0806,21.5438,63.3508,44.3053,91.6589,0.1368,33.9205
2024-01-09 03:35:00+00:00,Coated,Newsprint,905.0559,7.7006,131.1277,6.4707,63.0307,64.2331,3.0981,3837.7197,161.6169,3.4751,2.5889,18.5603,67.9793,38.3004,84.1958,0.2019,31.7271
2024-01-09 03:40:00+00:00,Newsprint,Coated,792.3741,7.2318,126.0381,2.9726,77.8773,77.7421,2.7724,4025.3551,146.1328,3.3646,3.472,34.5892,55.0482,37.6241,80.4075,0.319,28.3256
2024-01-09 03:45:00+00:00,CopyPaper,Newsprint,866.5333,7.5593,128.7606,7.3093,76.5132,100.2227,2.6725,4079.749,155.5628,3.4315,3.5518,29.4259,76.0542,35.211,78.4575,0.3317,33.9044
2024-01-09 03:50:00+00:00,Kraft,Newsprint,1035.2935,7.451,132.499,5.5153,73.5154,99.8186,3.2643,4153.4195,171.0875,4.0636,4.1957,34.1125,54.8717,64.0622,60.9978,0.7458,77.1585
2024-01-09 03:55:00+00:00,CopyPaper,Kraft,730.0276,7.2517,122.5913,6.1344,106.4873,147.5582,2.9306,4151.6539,168.7543,3.6244,4.2655,24.2317,67.92,33.7655,91.822,0.138,25.6392
2024-01-09 04:00:00+00:00,Coated,Board,634.0196,7.8838,130.2155,5.7092,120.2176,164.4519,3.108,4284.5501,179.8656,3.4394,4.3705,31.0143,40.88,65.2994,72.5824,0.5586,71.6507
2024-01-09 04:05:00+00:00,Board,Newsprint,517.1429,7.1082,126.4109,7.5047,167.7424,244.136,3.2895,5392.6155,213.4682,2.7629,5.6301,29.6705,64.4848,101.7999,32.6868,0.99,139.0574
2024-01-09 04:10:00+00:00,CopyPaper,Kraft,773.5316,7.1882,128.9546,5.9747,107.6232,128.6302,3.1356,4339.2352,185.2813,3.493,4.0064,32.9017,64.6206,38.9363,82.775,0.2455,32.2986
2024-01-09 04:15:00+00:00,Board,Newsprint,709.9618,6.7516,124.8309,7.5512,107.6891,149.8843,2.9431,4173.7372,190.2813,3.4198,4.2647,26.4385,71.4004,84.6763,45.8372,0.9541,113.3264
2024-01-09 04:20:00+00:00,CopyPaper,Coated,719.4307,7.7717,128.6996,3.738,87.3182,98.2987,2.7853,3797.1074,132.6635,3.1789,3.2118,21.5112,81.2686,30.9469,92.8702,0.1537,20.3569
2024-01-09 04:25:00+00:00,Coated,Newsprint,928.2713,7.7251,137.0196,7.4852,74.1251,73.6943,2.7549,4182.1016,128.577,3.9668,3.5203,24.8222,82.1651,40.9839,82.4585,0.319,33.7105
2024-01-09 04:30:00+00:00,CopyPaper,Coated,719.4033,7.375,130.63,2.5,94.7651,93.096,3.3574,3889.4935,159.7807,3.0692,3.3447,30.9096,42.4342,25.9817,88.4156,0.2483,24.0858
2024-01-09 04:35:00+00:00,Coated,CopyPaper,659.6265,6.8112,120.597,5.1549,89.8573,94.6989,2.9262,3835.8066,132.3338,3.1347,2.9531,15.8709,75.1724,35.4733,93.3539,0.0977,25.8975
2024-01-09 04:40:00+00:00,CopyPaper,Kraft,828.5118,7.6347,136.5482,5.9112,95.8783,139.7561,2.598,4268.9539,162.5307,3.568,3.6194,28.3396,76.7935,44.8052,83.9191,0.2375,39.5626
2024-01-09 04:45:00+00:00,Coated,Kraft,767.4666,6.9265,130.7548,4.3342,104.0362,123.238,3.2444,3992.4414,148.0299,3.4711,3.9676,34.7073,45.3563,40.9933,73.741,0.496,43.3685
2024-01-09 04:50:00+00:00,Kraft,Coated,632.472,7.5246,123.3513,4.9848,105.4007,108.8279,2.8508,4175.245,147.4584,2.9963,3.632,20.9789,71.3512,30.1639,86.924,0.242,28.6619
2024-01-09 04:55:00+00:00,Kraft,Coated,737.6851,7.73,133.396,3.9664,111.3227,133.2229,2.8798,4267.0402,163.7351,3.8147,3.974,36.1739,56.658,39.8154,87.5871,0.2565,28.2104
2024-01-09 05:00:00+00:00,Board,Newsprint,792.5078,7.3708,131.3319,5.7208,78.9983,150.1262,3.0621,3651.2612,158.3938,3.4322,4.23,28.7312,75.0424,90.9128,46.1076,0.9461,120.4901
2024-01-09 05:05:00+00:00,CopyPaper,Coated,699.9448,7.0624,125.6805,4.2516,90.284,93.4341,2.97,4117.4306,142.552,3.3141,3.4856,20.9102,70.5601,31.4662,87.1712,0.0887,23.7719
2024-01-09 05:10:00+00:00,Coated,CopyPaper,727.4963,6.993,130.4721,4.2004,85.899,95.5383,3.4593,3810.5884,149.9363,3.2564,3.5519,25.7865,62.6044,26.5708,90.136,0.0981,19.9501
2024-01-09 05:15:00+00:00,Kraft,CopyPaper,694.4095,6.6568,130.8863,3.8514,94.9611,131.4854,3.0621,3854.2194,159.0416,3.4049,3.7141,32.8583,64.5183,41.1023,85.1742,0.2828,36.2682
2024-01-09 05:20:00+00:00,Board,Coated,715.7173,8.575,130.6274,3.1729,126.4039,155.919,3.4022,4519.8242,181.0946,3.2321,4.1882,32.0344,53.7174,65.5042,59.5057,0.7468,78.0218
2024-01-09 05:25:00+00:00,CopyPaper,Coated,717.1056,7.1037,129.4468,3.3228,93.1362,83.2765,2.9288,4090.3064,151.5854,3.3324,3.9488,32.1082,52.2386,25.9231,92.4061,0.1249,15.9488
2024-01-09 05:30:00+00:00,Kraft,Newsprint,874.8932,7.5234,140.0515,6.2403,86.9815,100.4854,3.1387,4022.9766,140.502,3.6729,3.6937,31.3261,61.8444,59.7421,61.1777,0.6855,65.471
2024-01-09 05:35:00+00:00,Kraft,Board,554.4356,7.3637,130.7392,6.1924,127.8301,183.9149,2.953,4519.2798,174.1085,2.9061,4.7028,20.6948,63.1037,47.8066,75.8776,0.4808,48.3617
2024-01-09 05:40:00+00:00,Kraft,Coated,726.8427,7.4482,137.3419,3.1215,106.4813,124.2597,2.702,4235.8693,173.0589,3.4437,4.0154,37.4965,50.2393,45.2207,85.4393,0.2415,30.1063
2024-01-09 05:45:00+00:00,Board,CopyPaper,741.6492,7.8263,130.9546,3.4344,91.3205,130.7026,3.2867,4018.6876,152.1084,3.2497,4.3252,18.0607,80.3057,65.96,65.1954,0.6493,74.5055
2024-01-09 05:50:00+00:00,Board,Coated,620.8923,8.1608,138.6397,2.7906,154.7896,171.3074,3.4771,5075.0445,209.4894,3.0356,4.3157,27.2726,60.0093,63.76,53.583,0.8533,79.6381
2024-01-09 05:55:00+00:00,Coated,Board,651.8319,7.3885,130.1986,7.7185,113.1974,126.0304,3.0813,4342.5821,181.716,3.0895,3.5687,15.7052,81.0855,67.3476,54.6666,0.7705,82.0663
2024-01-09 06:00:00+00:00,Newsprint,CopyPaper,975.6511,7.6315,132.1902,3.8038,66.1813,88.1882,2.4487,3923.8423,154.8768,4.2031,3.7062,17.5712,80.768,36.8174,85.1256,0.2806,32.6125
2024-01-09 06:05:00+00:00,Coated,Kraft,701.7529,7.765,136.2005,5.13,110.0393,105.5153,3.4964,4387.0527,129.3264,3.4336,3.3141,27.6088,54.0968,45.1665,78.5371,0.3185,37.7838
2024-01-09 06:10:00+00:00,Newsprint,CopyPaper,861.7728,7.2628,136.8399,4.0013,65.1147,98.5082,2.9449,3564.6132,121.728,3.5857,4.2642,21.1618,68.3425,33.0547,83.143,0.2446,22.5435
2024-01-09 06:15:00+00:00,Kraft,CopyPaper,679.9013,7.4039,121.5289,5.5797,106.1092,137.3441,2.933,4088.9083,152.2746,3.6342,4.1995,17.7132,75.1553,40.1351,81.1108,0.3607,35.0061
2024-01-09 06:20:00+00:00,CopyPaper,Kraft,676.7397,7.5561,130.7954,4.5442,113.2741,150.6575,3.0677,4375.6046,191.9168,3.0162,4.2427,21.6378,54.8989,37.2704,81.1684,0.3496,32.6544
2024-01-09 06:25:00+00:00,Kraft,Coated,657.2151,7.2565,126.5194,3.436,103.016,112.6968,3.2955,4079.941,161.9066,3.2399,3.8887,29.1973,62.1763,36.4153,87.6382,0.1997,24.0621
2024-01-09 06:30:00+00:00,Coated,Newsprint,804.4893,6.9772,126.1395,8.0323,84.0626,71.5887,3.0472,4295.6229,136.8721,3.8162,3.3841,26.882,75.8236,42.4045,74.6897,0.4574,42.1774
2024-01-09 06:35:00+00:00,Coated,Board,719.5599,8.0233,138.0574,6.3593,124.8927,162.2806,3.4403,4238.679,189.197,3.1655,4.692,19.474,68.3102,65.7676,69.2887,0.5494,66.5743
2024-01-09 06:40:00+00:00,Kraft,Coated,593.3369,7.5697,133.1254,3.9152,117.0596,155.7997,2.5065,4024.2264,152.4388,3.3566,4.7582,25.7815,64.484,35.3053,80.9078,0.3164,32.7935
2024-01-09 06:45:00+00:00,Newsprint,Kraft,933.0685,7.9387,145.0,5.6161,52.312,77.1799,2.9904,3410.4721,127.4795,3.7099,3.6303,26.8693,60.2065,64.4547,55.3692,0.7705,77.2143
2024-01-09 06:50:00+00:00,Coated,Kraft,674.5023,7.7473,127.2767,5.0203,116.5532,158.3846,2.8601,4695.4414,165.23,3.5952,4.4429,34.635,62.1984,38.6882,88.1329,0.2031,30.4512
2024-01-09 06:55:00+00:00,Newsprint,Kraft,824.4259,7.639,125.7283,5.6645,98.224,132.129,3.1796,4117.8618,181.3817,3.3515,3.6878,28.7934,66.1646,59.0116,80.2154,0.4249,52.8502
2024-01-09 07:00:00+00:00,Newsprint,CopyPaper,877.4699,7.402,134.0428,3.8606,71.0422,88.0974,2.7405,3972.8083,158.6506,3.777,3.663,25.6429,71.3303,41.6172,84.6353,0.2143,37.4866
2024-01-09 07:05:00+00:00,Board,Newsprint,804.2686,7.6519,134.6237,6.982,114.9888,133.7709,3.0733,4336.4324,196.3976,3.7897,4.1347,23.6666,75.7537,86.7331,46.4444,0.9377,116.6822
2024-01-09 07:10:00+00:00,Newsprint,CopyPaper,878.447,7.2461,135.7395,4.3766,70.0299,81.9997,2.3991,3548.0166,153.9051,4.1199,3.2972,19.9552,74.8307,26.1428,87.0672,0.2595,23.6444
2024-01-09 07:15:00+00:00,Board,CopyPaper,478.6686,7.5817,124.1205,4.208,154.9734,223.6524,3.3238,5004.5619,162.5639,2.6082,4.8406,22.3871,78.2303,73.8287,45.3782,0.9241,99.5326
2024-01-09 07:20:00+00:00,Board,Coated,573.0364,7.7727,132.3381,2.5,137.0875,135.8188,3.1822,4632.7203,198.4479,3.0506,4.1429,34.515,66.7121,61.524,61.7568,0.7014,68.9743
2024-01-09 07:25:00+00:00,CopyPaper,Newsprint,764.3239,7.4693,126.326,5.1038,70.5557,96.7351,2.327,3775.3767,141.0516,3.6576,3.2363,32.1646,39.224,38.841,58.5869,0.6517,43.9869
2024-01-09 07:30:00+00:00,Board,Coated,529.6985,7.5171,122.7679,4.568,134.5958,128.9325,3.215,4595.179,203.0497,2.8434,3.5998,24.416,61.8382,62.8195,77.4033,0.4375,57.235
2024-01-09 07:35:00+00:00,Coated,Newsprint,739.2846,6.7939,132.6959,7.4274,85.6361,85.0059,2.6137,3920.1356,174.3053,3.5524,3.6389,38.5192,65.162,48.3627,79.2444,0.4144,46.5209
2024-01-09 07:40:00+00:00,Board,CopyPaper,456.8294,7.7034,118.76,4.882,161.8151,255.1758,3.1887,4781.6451,184.5232,2.5401,5.349,28.1729,70.9616,69.2371,46.1941,0.9411,91.4598
2024-01-09 07:45:00+00:00,Newsprint,Board,818.9961,7.2705,129.8667,5.6371,99.1762,143.1133,3.0772,4069.695,189.4232,3.411,4.5019,22.8953,69.9713,88.558,49.3402,0.9314,118.3997
2024-01-09 07:50:00+00:00,Newsprint,Coated,840.4584,7.0355,138.0035,3.5214,74.1844,76.3538,2.6178,3511.5002,166.118,3.9136,3.6373,25.6833,70.6585,40.673,84.9535,0.2532,33.175
2024-01-09 07:55:00+00:00,Kraft,Coated,622.4191,6.9102,119.6341,4.8882,115.2101,158.8256,2.7714,4389.2464,146.4751,2.7815,4.281,25.599,62.5246,34.321,73.8006,0.5126,34.4096
2024-01-09 08:00:00+00:00,Kraft,CopyPaper,829.939,7.4305,133.3228,4.0024,104.7691,128.4586,3.0273,4379.1535,170.5868,3.4283,4.7213,34.0791,63.1498,40.2926,79.583,0.3647,44.9234
2024-01-09 08:05:00+00:00,Coated,Board,562.3191,7.5445,141.1663,4.9813,130.3672,204.955,3.1521,4403.5903,183.4255,2.9158,4.7269,35.9788,60.7366,60.1218,61.9669,0.7231,66.0817
2024-01-09 08:10:00+00:00,Kraft,CopyPaper,778.9282,7.728,131.7876,3.6813,81.7842,115.7765,2.8795,3930.4022,153.0661,3.767,3.8538,31.2417,49.3442,35.7353,87.5946,0.2632,27.3792
2024-01-09 08:15:00+00:00,Kraft,Board,599.4888,7.3452,122.2444,5.905,140.5885,182.4228,3.3276,4897.3835,160.0699,3.2373,5.0921,23.7379,60.7138,46.505,74.9571,0.4663,45.6194
2024-01-09 08:20:00+00:00,CopyPaper,Board,514.992,7.5854,130.1918,6.186,156.3319,198.1958,3.6534,4890.2572,204.2384,2.7179,4.5261,18.9626,81.7014,67.8268,74.0765,0.4316,70.8313
2024-01-09 08:25:00+00:00,Board,Coated,654.9348,8.0148,126.6337,3.3909,148.2758,205.7056,3.3143,5004.9922,167.5787,3.1962,4.5801,25.9236,65.7002,66.0496,51.7039,0.8881,81.1667
2024-01-09 08:30:00+00:00,Board,Newsprint,811.0335,8.013,140.4382,4.5469,129.3176,173.2305,3.1728,4629.0729,182.4749,3.7962,4.4769,31.7927,62.3188,98.8247,37.6227,0.99,133.9562
2024-01-09 08:35:00+00:00,Kraft,Newsprint,959.8664,7.8986,133.7498,6.0034,60.6233,102.3256,3.078,3674.2486,121.1825,3.8046,3.8061,22.3116,70.5795,58.3764,70.8844,0.4506,54.9364
2024-01-09 08:40:00+00:00,Kraft,Newsprint,1018.491,7.2411,142.0355,7.0305,57.4822,75.8845,3.0003,3742.3647,168.5554,4.0111,3.4515,16.6862,68.6452,52.4859,88.3044,0.1839,42.8654
2024-01-09 08:45:00+00:00,Coated,Board,588.2586,7.2254,125.1677,6.488,127.2466,139.1935,3.1767,4387.4137,190.6761,3.1547,3.5638,29.3216,58.0825,66.7335,59.7465,0.6609,74.4409
2024-01-09 08:50:00+00:00,CopyPaper,Coated,706.1569,6.7558,127.228,2.7167,96.2181,97.0983,2.7691,4224.291,168.5043,3.5197,3.6021,34.7873,48.9979,20.3547,86.399,0.2681,15.9291
2024-01-09 08:55:00+00:00,Newsprint,CopyPaper,983.8678,7.3761,138.4321,3.457,59.6546,83.9299,2.639,3934.2109,119.9344,4.3308,3.7469,30.4537,67.7413,34.728,72.6622,0.4454,29.8975
